2021-10-27,482482,8478,501508,8540604
2021-10-28,471842,7435,492692,8573357
2021-10-29,480988,7480,482809,7065635
2021-10-30,364615,6238,483674,6262835
2021-10-31,334570,5633,469785,6384298
2021-11-01,456444,6324,544684,7620844
2021-11-02,480166,7803,496324,8257372
2021-11-03,511311,7763,501211,9028247
2021-11-04,508145,7623,495168,8223289
2021-11-05,482131,7834,493596,7673821
2021-11-06,389727,6441,492267,6787151
2021-11-07,361091,5730,483164,7399463
2021-11-08,539250,6986,494795,9169036
2021-11-09,539645,8112,512215,9849683
2021-11-10,558032,8085,508045,10020618
2021-11-11,507780,7093,500639,9160332
2021-11-12,528788,7859,509271,7893801
2021-11-13,427807,7016,505124,6801435
2021-11-14,388297,5705,485481,6819853
2021-11-15,582998,6974,498860,8610295
2021-11-16,598229,8321,522553,9470652
2021-11-17,602148,7763,501110,9278894
2021-11-18,594049,7710,503679,9849733
2021-11-19,578909,8053,519980,8504185
2021-11-20,461470,6320,506327,6757337
2021-11-21,419832,5686,492848,7231572
2021-11-22,675365,7628,506236,9002883
2021-11-23,644249,8499,531050,9776333
2021-11-24,648488,8088,534299,8602753
2021-11-25,589645,7033,525974,9066116
2021-11-26,562822,6903,525518,8154802
2021-11-27,475870,6204,509786,6910374
2021-11-28,447341,5664,493617,7246394
2021-11-29,586994,7827,514873,9707547
2021-11-30,678346,8406,539237,10105606
2021-12-01,695204,8241,530536,10385496
2021-12-02,684633,7316,532372,11798174
2021-12-03,652533,10028,529380,9196230
2021-12-04,511369,6327,509790,7586411
2021-12-05,448966,5515,494007,8008049
2021-12-06,665910,7132,518077,10620455
2021-12-07,692997,8193,548513,10492353
2021-12-08,674515,7755,540090,10444546
2021-12-09,663514,7400,530363,10224676
2021-12-10,628263,7428,530386,9789471
2021-12-11,512941,5769,516371,7650500
2021-12-12,451599,5309,499772,7693930
2021-12-13,690669,6849,521730,9876222
2021-12-14,720310,7837,544373,10892914
2021-12-15,769267,7741,539344,11725206
2021-12-16,727862,6603,532012,11655033
